name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	215000	237755150
a1Plus	https://www.youtube.com/c/a1plus/about	174000	205333609
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	674000	847769011
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	193730736
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	117000	99532062
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	57536799
24TV	https://www.youtube.com/c/24TVArmenia/about	157000	159798767
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	152000	97478938
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	366785681
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	140000	90345670
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3480	4349357
1in.am	https://www.youtube.com/c/1inam/about	157000	151346094
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	72000	71810859
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	120000	38172886
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	109000	93364943
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	470000	344109750
5 TV Channel	https://www.youtube.com/c/AraratTv/about	105000	76503834
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59193799
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	65900	30516961
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	21302344
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	133000	9694633
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	180873829
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	123000	41635744
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	31600	18530588
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	129823669
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14626959
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	81000	48247971
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	89900	25889348
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	95100	37703496
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	166000	134961243
iravabannet	https://www.youtube.com/user/iravabannet/about	25600	17971557
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31600	15850223
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31100	19449454
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43800	19864664
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	121000	91886357
Tv9 am	https://www.youtube.com/c/Tv9am/about	76400	11560688
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	40900	19195604
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	72200	33132941
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32800	9824396
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	35900	7025064
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	28000	15461232
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	51600	11146557
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49200	43894738
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	38300	11643235
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	115000	64993558
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51800	28942714
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	70900	95103258
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41900	15341964
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80100	1074682
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	17300	6733902
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	22437650
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12000	5574970
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	67900	39127514
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10600	1853545
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5970	1739881
HetqTV	https://www.youtube.com/user/HetqTV/about	29000	19645810
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35300	23132303
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27500	21116292
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	35000	30435030
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2561513
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	37000	32745629
