name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	215000	238383331
a1Plus	https://www.youtube.com/c/a1plus/about	175000	205636251
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	674000	849105628
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	195302883
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	117000	100064201
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	58227659
24TV	https://www.youtube.com/c/24TVArmenia/about	157000	160170539
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	152000	97950708
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	367243089
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	141000	90513110
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3490	4357196
1in.am	https://www.youtube.com/c/1inam/about	157000	151369831
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	72200	72214037
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	120000	38330791
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	109000	93573041
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	471000	344874548
5 TV Channel	https://www.youtube.com/c/AraratTv/about	105000	76706825
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59250712
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	66100	30823169
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	21382891
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	133000	10094206
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	181002607
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	124000	41951553
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	31900	18810385
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	130020076
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14634717
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	81100	48463688
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	90400	26441026
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	95100	37782066
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	167000	135222888
iravabannet	https://www.youtube.com/user/iravabannet/about	25600	17996253
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31600	15897079
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31200	19514327
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43800	19875580
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	121000	91976977
Tv9 am	https://www.youtube.com/c/Tv9am/about	76500	11614700
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	41000	19352847
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	72400	33255320
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32800	9872617
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	36300	7231937
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	28100	15603250
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	51600	11230246
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49300	43926842
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	38400	11712746
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	116000	65539844
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51800	28956155
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	71000	95135687
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41900	15350554
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80100	1104629
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	17500	6791474
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	22400182
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12100	5645779
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	67900	39167251
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10600	1854760
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5970	1740817
HetqTV	https://www.youtube.com/user/HetqTV/about	29000	19675165
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35300	23142792
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27500	21121092
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	35400	30702401
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2576349
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	37000	32763339
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7150	1378391
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	64300	14054917
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	40100	22607980
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39600	4856735
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	68300	30632549
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	24000	8838633
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	83200	18905878
Politik. am	https://www.youtube.com/c/Politikam2021/about	20400	6413913
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33700	33964371
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	17900	8942894
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28800	20307259
Aysor TV	https://www.youtube.com/user/AysorTV/about	21900	14320954
