name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	219000	246699950
a1Plus	https://www.youtube.com/c/a1plus/about	176000	208420545
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	682000	869774160
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	215018602
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	125000	112169350
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	64651170
24TV	https://www.youtube.com/c/24TVArmenia/about	158000	163052472
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	154000	101673829
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	286000	373627615
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	144000	93779154
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3620	4574806
1in.am	https://www.youtube.com/c/1inam/about	157000	151643826
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	77400	80700187
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	125000	43334176
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	111000	96314788
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	480000	353350140
5 TV Channel	https://www.youtube.com/c/AraratTv/about	110000	82043048
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59609910
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	70900	35213897
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	23387278
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	138000	15644656
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	198000	182965648
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	125000	43283700
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	36600	23883877
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	132016627
