name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	216000	239403950
a1Plus	https://www.youtube.com/c/a1plus/about	175000	205844355
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	675000	850339763
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	196697766
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	117000	100752359
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	59067617
24TV	https://www.youtube.com/c/24TVArmenia/about	157000	160563080
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	152000	98434283
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	367692664
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	141000	90770987
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3500	4366143
1in.am	https://www.youtube.com/c/1inam/about	157000	151390053
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	72400	72701362
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	120000	38593777
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	109000	93779521
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	472000	345720906
5 TV Channel	https://www.youtube.com/c/AraratTv/about	105000	76944525
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59313394
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	66400	31062502
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	21519711
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	133000	10605610
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	181218449
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	124000	42243251
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	32200	19144775
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	130204902
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14642125
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	81300	48573537
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	90800	26921242
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	95200	37852177
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	167000	135404572
iravabannet	https://www.youtube.com/user/iravabannet/about	25600	18023436
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31600	15926395
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31200	19567432
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43800	19884868
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	121000	92120342
Tv9 am	https://www.youtube.com/c/Tv9am/about	76500	11654925
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	41200	19466449
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	72600	33382744
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32900	9921570
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	36500	7432233
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	28300	15790295
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	51700	11321863
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49400	43963665
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	38500	11810215
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	116000	65667980
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51800	28975580
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	71000	95175633
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41900	15353904
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80100	1144215
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	17700	6893322
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	21709907
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12200	5680223
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	68000	39210185
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10600	1855728
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5970	1741358
HetqTV	https://www.youtube.com/user/HetqTV/about	29100	19706286
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35400	23153223
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27500	21132352
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	35400	30737739
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2587525
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	37000	32775689
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7190	1395944
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	64400	14106968
