name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	218000	244581096
a1Plus	https://www.youtube.com/c/a1plus/about	175000	206976191
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	678000	859386367
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	206912828
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	121000	106170612
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	62052496
24TV	https://www.youtube.com/c/24TVArmenia/about	158000	162021556
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	153000	100108791
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	286000	370770407
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	143000	92500940
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3560	4462987
1in.am	https://www.youtube.com/c/1inam/about	157000	151509254
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	74500	76526138
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	122000	40209277
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	110000	95302715
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	477000	349891382
5 TV Channel	https://www.youtube.com/c/AraratTv/about	107000	78942009
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59528384
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	67800	32629723
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	22355551
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	136000	14122585
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	198000	182189638
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	125000	43056803
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	34300	21493538
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	131086386
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14709240
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	82200	49199068
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	91700	28118684
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	95600	38241083
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	168000	136454991
iravabannet	https://www.youtube.com/user/iravabannet/about	25700	18074778
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31700	16054178
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31700	20034436
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43700	19968846
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	124000	93499441
Tv9 am	https://www.youtube.com/c/Tv9am/about	77000	19144217
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	42400	20497289
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	74100	34242778
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	33200	10163387
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	38500	8891556
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	30600	17429051
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	52300	11779265
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49800	44168820
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	39300	12201066
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	121000	69100183
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51900	29095690
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	71300	95516856
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41800	15361898
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80800	1724469
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	18300	7217408
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	21790606
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12300	5806186
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	69200	39788555
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10700	1889224
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5960	1744889
HetqTV	https://www.youtube.com/user/HetqTV/about	29500	19887435
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35500	23209019
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27500	21187995
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	35400	30923292
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2710376
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	37200	32849819
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7460	1490319
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	64700	14231410
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	40800	22838592
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39600	4816180
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	72400	36219252
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	24400	8956302
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	83300	18994576
Politik. am	https://www.youtube.com/c/Politikam2021/about	21300	7185015
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33800	34039073
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	18000	9119996
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28900	20343264
Aysor TV	https://www.youtube.com/user/AysorTV/about	22000	14362404
