name	url	subscribers	views
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	95300	37976942
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	167000	135732431
iravabannet	https://www.youtube.com/user/iravabannet/about	25600	18044736
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31700	15976331
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31300	19694885
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43700	19907883
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	122000	92364274
Tv9 am	https://www.youtube.com/c/Tv9am/about	76600	11743489
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	41400	19731593
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	73000	33589978
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	33000	9991126
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	36900	7758677
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	28900	16179057
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	51900	11461624
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49500	44020332
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	38800	11913058
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	116000	66365102
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51800	29035350
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	71100	95283795
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41900	15356043
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80200	1273155
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	17900	7013416
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	21729196
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12200	5712790
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	68100	39268698
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10700	1875472
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5970	1742564
HetqTV	https://www.youtube.com/user/HetqTV/about	29200	19758128
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35400	23170299
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27500	21152872
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	35400	30793975
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2617979
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	37100	32797567
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7270	1427173
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	64600	14164532
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	40300	22687206
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39500	4794207
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	70400	33152277
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	24300	8917427
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	83200	18945797
Politik. am	https://www.youtube.com/c/Politikam2021/about	20700	6712919
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33800	33999526
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	18000	9043889
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28900	20327390
Aysor TV	https://www.youtube.com/user/AysorTV/about	21900	14331422
