name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	219000	245581575
a1Plus	https://www.youtube.com/c/a1plus/about	176000	207672978
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	681000	864810496
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	211113863
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	123000	108843742
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	63167032
24TV	https://www.youtube.com/c/24TVArmenia/about	158000	162567287
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	154000	101050713
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	286000	372336346
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	143000	93239036
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3610	4532235
1in.am	https://www.youtube.com/c/1inam/about	157000	151570129
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	76200	78723526
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	123000	41767607
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	110000	96001395
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	479000	351808890
5 TV Channel	https://www.youtube.com/c/AraratTv/about	109000	80643649
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59571769
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	69200	33704726
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	22783598
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	137000	15254430
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	198000	182561378
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	125000	43168962
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	35300	22648544
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	131557665
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26500	14926294
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	82400	49432998
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	92100	28645055
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	96000	38487504
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	169000	137036991
iravabannet	https://www.youtube.com/user/iravabannet/about	25700	18121629
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31700	16108350
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31800	20149160
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43600	20010779
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	124000	93800970
Tv9 am	https://www.youtube.com/c/Tv9am/about	77200	19299676
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	43100	21002869
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	74700	34671094
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	33400	10237425
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	39800	9748188
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	31400	18180412
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	52900	11958709
Tert. am	https://www.youtube.com/user/tertamarmenia/about	50000	44256234
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	39600	12369319
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	123000	70677830
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51900	29135038
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	71500	95689932
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41700	15381544
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	81400	2273361
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	18500	7316281
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	31000	21830270
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12300	5866109
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	69500	40009049
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10700	1891787
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5950	1746079
HetqTV	https://www.youtube.com/user/HetqTV/about	29600	19918057
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35600	23229274
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27600	21226135
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	35400	31010373
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2769978
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	37200	32884611
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7550	1521094
