name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	219000	246804092
a1Plus	https://www.youtube.com/c/a1plus/about	176000	208457264
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	683000	870051218
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	215279859
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	125000	112364714
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	64752089
24TV	https://www.youtube.com/c/24TVArmenia/about	158000	163079777
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	154000	101711876
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	286000	373696303
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	144000	93818613
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3620	4576989
1in.am	https://www.youtube.com/c/1inam/about	157000	151648027
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	77500	80832269
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	125000	43436990
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	111000	96360215
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	481000	353454626
5 TV Channel	https://www.youtube.com/c/AraratTv/about	110000	82161955
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59610834
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	71000	35271629
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	23406055
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	138000	15655733
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	198000	182985671
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	125000	43290906
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	36900	23948763
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	132062295
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26700	15045053
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	82700	49664761
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	92100	28780840
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	96500	38808034
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	170000	137767311
iravabannet	https://www.youtube.com/user/iravabannet/about	25700	18164805
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31800	16184138
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	32200	20442326
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43600	20060986
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	125000	94175537
Tv9 am	https://www.youtube.com/c/Tv9am/about	77500	19490441
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	43900	21611753
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	75200	35017213
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	33500	10306818
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	41200	10841583
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	32400	19004774
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	53700	12256560
Tert. am	https://www.youtube.com/user/tertamarmenia/about	50100	44306272
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	39900	12551353
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	126000	73177882
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51900	29187708
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	71700	95896617
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41700	15420191
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	81800	2628266
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	18700	7414182
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	31000	21864647
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12400	5924362
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	69800	40127576
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10700	1902983
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5940	1747876
HetqTV	https://www.youtube.com/user/HetqTV/about	30000	20045053
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35700	23260204
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27600	21260063
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	35500	31084018
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2825549
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	37300	32918308
