name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	210000	228371562
a1Plus	https://www.youtube.com/c/a1plus/about	173000	202879066
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	671000	838955813
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	186517077
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	114000	94119880
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	50573019
24TV	https://www.youtube.com/c/24TVArmenia/about	155000	155938571
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	150000	93386767
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	284000	362470842
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	140000	89142391
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3430	4254224
1in.am	https://www.youtube.com/c/1inam/about	157000	151216661
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	68500	65616773
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	119000	37248070
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	108000	92253354
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	463000	337921979
5 TV Channel	https://www.youtube.com/c/AraratTv/about	103000	73653771
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	58747644
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	60000	26064928
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	20599317
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	131000	7769525
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	196000	179140666
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	121000	39331513
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	29700	16596898
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	132000	128495534
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14547745
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	80600	47778637
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	87500	23842348
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	94400	37303870
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	163000	133181168
iravabannet	https://www.youtube.com/user/iravabannet/about	25400	17855581
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31400	15567091
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	30600	18919609
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43800	20271584
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	120000	91274196
Tv9 am	https://www.youtube.com/c/Tv9am/about	76000	18477109
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	40100	18178607
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	71400	32596018
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32300	9897214
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	35400	6583607
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	27300	14649908
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	50500	10631786
Tert. am	https://www.youtube.com/user/tertamarmenia/about	48600	43283684
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	37400	11099694
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	113000	63551639
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51700	28758198
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	70700	94802097
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	42000	15327596
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80000	997881
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	15700	5994282
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30800	22366697
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	11700	5373600
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	67700	38920286
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10600	1828978
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5950	1732263
HetqTV	https://www.youtube.com/user/HetqTV/about	28600	19465943
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35100	23063941
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27300	21008839
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	34600	30092126
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2444552
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	36800	32658702
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	6890	1264681
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	61100	15063536
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	39600	22424528
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39300	4884410
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	63900	26414975
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	23700	8739049
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	82500	18628274
Politik. am	https://www.youtube.com/c/Politikam2021/about	18400	5227070
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33600	33759409
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	17500	8609592
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28700	20227505
Aysor TV	https://www.youtube.com/user/AysorTV/about	21900	14279561
