name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	216000	240116047
a1Plus	https://www.youtube.com/c/a1plus/about	175000	206034230
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	675000	851407785
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	197907412
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	118000	101259800
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	59747533
24TV	https://www.youtube.com/c/24TVArmenia/about	157000	160941277
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	152000	98612631
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	368088029
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	141000	90945173
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3500	4372925
1in.am	https://www.youtube.com/c/1inam/about	157000	151404449
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	72700	73221242
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	120000	38796439
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	109000	93933835
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	473000	346460277
5 TV Channel	https://www.youtube.com/c/AraratTv/about	105000	77130722
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59356208
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	66500	31260227
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	21620296
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	134000	10949729
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	181379872
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	124000	42440480
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	32500	19551217
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	130362256
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14650606
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	81300	48628331
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	90800	27115205
