name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	219000	246132220
a1Plus	https://www.youtube.com/c/a1plus/about	176000	208089554
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	682000	867506577
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	212992116
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	124000	110348363
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	63884100
24TV	https://www.youtube.com/c/24TVArmenia/about	158000	162824122
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	154000	101475719
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	286000	373081900
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	144000	93493452
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3610	4565685
1in.am	https://www.youtube.com/c/1inam/about	157000	151607431
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	77000	79854980
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	124000	42404011
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	111000	96337481
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	479000	352538458
5 TV Channel	https://www.youtube.com/c/AraratTv/about	109000	81310902
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59599264
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	70200	34674195
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	23098765
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	138000	15481827
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	198000	182743260
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	125000	43227548
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	35900	23232464
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	131803263
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26600	14979533
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	82500	49520680
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	92100	28746302
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	96100	38617183
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	169000	137396768
iravabannet	https://www.youtube.com/user/iravabannet/about	25700	18148029
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31700	16142136
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	32000	20275516
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43600	20035314
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	124000	93953141
Tv9 am	https://www.youtube.com/c/Tv9am/about	77300	19386820
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	43500	21260476
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	75000	34837815
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	33400	10253106
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	40800	10504859
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	31700	18473164
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	53500	12135574
Tert. am	https://www.youtube.com/user/tertamarmenia/about	50000	44282577
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	39700	12440334
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	124000	71888447
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51900	29159497
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	71600	95786958
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41700	15403067
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	81600	2479521
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	18600	7356506
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	31000	21843187
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12400	5890882
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	69600	40062830
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10700	1894720
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5950	1747164
HetqTV	https://www.youtube.com/user/HetqTV/about	29800	19966887
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35600	23239192
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27600	21240795
