name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	218000	242857737
a1Plus	https://www.youtube.com/c/a1plus/about	175000	206452172
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	677000	855570159
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	201669743
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	120000	104528274
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	61025061
24TV	https://www.youtube.com/c/24TVArmenia/about	158000	161533218
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	153000	99386818
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	369328321
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	141000	91576014
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3520	4393394
1in.am	https://www.youtube.com/c/1inam/about	157000	151458592
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	73500	74686687
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	121000	39729960
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	109000	94681998
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	475000	348502591
5 TV Channel	https://www.youtube.com/c/AraratTv/about	106000	78004116
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59484669
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	67000	31804951
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	22026253
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	135000	13057289
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	198000	181819904
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	125000	42888383
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	33500	20614786
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	130777464
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14668609
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	81800	48943692
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	91100	27525417
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	95500	38099074
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	168000	135990027
iravabannet	https://www.youtube.com/user/iravabannet/about	25700	18064667
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31700	16013362
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31400	19826145
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43700	19933801
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	123000	92794342
Tv9 am	https://www.youtube.com/c/Tv9am/about	76800	11839978
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	42100	20144477
