name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	213000	232584631
a1Plus	https://www.youtube.com/c/a1plus/about	173000	203788647
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	672000	842160093
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	189013049
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	115000	96124343
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	53582403
24TV	https://www.youtube.com/c/24TVArmenia/about	155000	157464401
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	151000	95033056
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	364600035
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	140000	89703438
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3460	4309640
1in.am	https://www.youtube.com/c/1inam/about	157000	151279760
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	70200	68460463
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	119000	37611209
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	108000	92568764
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	466000	340081398
5 TV Channel	https://www.youtube.com/c/AraratTv/about	104000	75318714
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	58967862
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	62400	28069755
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	20861479
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	132000	8332944
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	180129295
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	122000	40163116
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	30600	17345830
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	132000	128979706
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14597440
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	80700	47949993
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	88100	24521436
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	94800	37574299
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	164000	133769660
iravabannet	https://www.youtube.com/user/iravabannet/about	25500	17905028
