name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	219000	244768801
a1Plus	https://www.youtube.com/c/a1plus/about	175000	207080316
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	679000	860221485
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	207551520
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	121000	106527829
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	62225614
24TV	https://www.youtube.com/c/24TVArmenia/about	158000	162093838
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	153000	100192837
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	286000	370942056
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	143000	92609605
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3570	4471982
1in.am	https://www.youtube.com/c/1inam/about	157000	151516982
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	74700	76850761
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	122000	40278729
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	110000	95393943
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	477000	350174628
5 TV Channel	https://www.youtube.com/c/AraratTv/about	107000	79152774
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59533974
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	67900	32778861
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	22402176
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	136000	14362391
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	198000	182235799
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	125000	43070522
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	34500	21719072
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	131149767
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14720024
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	82300	49225547
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	91800	28179727
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	95600	38266332
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	168000	136526710
iravabannet	https://www.youtube.com/user/iravabannet/about	25700	18077867
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31700	16060070
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31700	20052426
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43700	19974582
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	124000	93538204
Tv9 am	https://www.youtube.com/c/Tv9am/about	77000	19154351
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	42500	20560707
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	74300	34310493
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	33200	10171793
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	38600	9000604
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	30700	17525744
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	52400	11802793
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49800	44177719
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	39400	12240325
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	121000	69321355
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51900	29100465
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	71300	95545377
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41800	15365291
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80900	1782877
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	18300	7242335
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	21797199
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12300	5816825
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	69200	39804465
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10700	1889601
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5960	1745060
HetqTV	https://www.youtube.com/user/HetqTV/about	29500	19895022
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35500	23211976
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27500	21190826
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	35400	30930113
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2713243
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	37200	32854821
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7480	1494927
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	64700	14233557
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	40800	22849990
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39600	4816772
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	72600	36475107
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	24400	8959183
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	83300	19002842
Politik. am	https://www.youtube.com/c/Politikam2021/about	21400	7268333
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33800	34040743
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	18100	9122928
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28900	20346591
Aysor TV	https://www.youtube.com/user/AysorTV/about	22000	14365293
