name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	214000	234327686
a1Plus	https://www.youtube.com/c/a1plus/about	174000	204330893
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	673000	843812519
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	189946088
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	116000	97218527
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	55401688
24TV	https://www.youtube.com/c/24TVArmenia/about	156000	158518438
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	151000	95630224
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	365286220
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	140000	89848864
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3470	4318673
1in.am	https://www.youtube.com/c/1inam/about	157000	151296915
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	70900	69852050
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	119000	37780120
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	108000	92729322
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	468000	341884251
5 TV Channel	https://www.youtube.com/c/AraratTv/about	104000	75742307
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59050278
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	64500	29071420
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	21010123
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	132000	8582812
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	180398301
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	122000	40555843
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	30700	17628936
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	129190840
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14612413
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	80800	48042454
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	88700	24867134
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	94900	37515392
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	165000	134140458
iravabannet	https://www.youtube.com/user/iravabannet/about	25500	17918979
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31500	15749632
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	30900	19226191
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43800	19827559
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	120000	91519984
Tv9 am	https://www.youtube.com/c/Tv9am/about	76300	11436600
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	40700	18870011
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	71800	32867000
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32500	10034692
