name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	215000	236800119
a1Plus	https://www.youtube.com/c/a1plus/about	174000	204986829
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	674000	846041655
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	191506481
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	116000	98388968
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	56416157
24TV	https://www.youtube.com/c/24TVArmenia/about	157000	159199227
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	152000	96740914
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	365958750
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	140000	90030283
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3470	4331726
1in.am	https://www.youtube.com/c/1inam/about	157000	151316670
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	71500	70924872
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	119000	37962233
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	108000	92945406
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	469000	342869972
5 TV Channel	https://www.youtube.com/c/AraratTv/about	105000	76137614
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59130669
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	65300	29925958
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	21169377
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	132000	9070504
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	180641872
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	123000	41115299
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	31200	18045510
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	129529028
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14621052
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	80900	48104693
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	89000	25252417
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	94900	37580411
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	165000	134550370
iravabannet	https://www.youtube.com/user/iravabannet/about	25500	17941724
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31600	15803899
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31000	19340848
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43800	19848031
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	121000	91633831
Tv9 am	https://www.youtube.com/c/Tv9am/about	76300	11489099
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	40800	19025916
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	72000	32996153
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32600	9753350
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	35600	6825991
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	27800	15226409
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	51400	11031302
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49100	43832239
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	38100	11492574
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	115000	64823866
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51800	28920563
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	70800	94987695
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41900	15337884
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80000	1015467
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	17000	6585652
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	22420492
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	11800	5511787
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	67800	39075546
