name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	216000	239594956
a1Plus	https://www.youtube.com/c/a1plus/about	175000	205909475
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	675000	850583001
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	196988570
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	118000	100868949
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	59202428
24TV	https://www.youtube.com/c/24TVArmenia/about	157000	160643082
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	152000	98566758
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	367765521
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	141000	90810942
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3490	4367897
1in.am	https://www.youtube.com/c/1inam/about	157000	151393351
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	72500	72847600
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	120000	38655564
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	109000	93816755
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	473000	345936850
5 TV Channel	https://www.youtube.com/c/AraratTv/about	105000	76992669
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59320187
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	66400	31134413
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	21558577
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	133000	10685900
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	181272054
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	124000	42293917
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	32300	19240894
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	130241247
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14643898
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	81300	48585379
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	90800	26994745
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	95200	37869968
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	167000	135437498
iravabannet	https://www.youtube.com/user/iravabannet/about	25600	18027711
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31600	15929627
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31200	19581633
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43700	19887329
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	121000	92137675
Tv9 am	https://www.youtube.com/c/Tv9am/about	76500	11663664
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	41200	19501259
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	72700	33405753
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32900	9929755
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	36600	7461884
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	28400	15822420
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	51700	11338865
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49400	43970334
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	38600	11819110
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	116000	65697490
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51800	28978376
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	71000	95192193
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41900	15354108
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80100	1153350
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	17700	6915224
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	21711859
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12200	5683815
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	68000	39217691
