name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	215000	237417026
a1Plus	https://www.youtube.com/c/a1plus/about	174000	205229881
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	674000	847263022
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	193183645
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	117000	99299942
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	57210222
24TV	https://www.youtube.com/c/24TVArmenia/about	157000	159634490
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	152000	97333217
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	366579540
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	140000	90240491
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3480	4344274
1in.am	https://www.youtube.com/c/1inam/about	157000	151338087
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	71900	71543448
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	120000	38118020
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	108000	93250623
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	470000	343791466
5 TV Channel	https://www.youtube.com/c/AraratTv/about	105000	76408533
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59171300
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	65800	30386265
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	21272233
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	133000	9500180
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	180827598
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	123000	41486387
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	31400	18333813
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	129748271
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14625090
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	80900	48169443
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	89400	25664107
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	95000	37698103
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	166000	134841509
iravabannet	https://www.youtube.com/user/iravabannet/about	25500	17964314
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31600	15837166
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31100	19412898
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43800	19858551
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	121000	91837231
Tv9 am	https://www.youtube.com/c/Tv9am/about	76400	11546418
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	40800	19138494
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	72200	33093613
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32700	9806665
