name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	215000	236942449
a1Plus	https://www.youtube.com/c/a1plus/about	174000	205034235
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	674000	846282599
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	191846552
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	117000	98555601
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	56540726
24TV	https://www.youtube.com/c/24TVArmenia/about	157000	159281958
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	152000	96880878
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	366119570
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	140000	90061915
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3470	4334775
1in.am	https://www.youtube.com/c/1inam/about	157000	151320416
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	71600	70993518
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	120000	38005153
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	108000	93011618
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	469000	343114924
5 TV Channel	https://www.youtube.com/c/AraratTv/about	105000	76200275
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59148885
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	65500	30020387
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	21188938
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	132000	9171742
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	180684370
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	123000	41193593
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	31200	18097042
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	129561936
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14622033
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	80900	48112886
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	89200	25309176
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	94900	37595253
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	166000	134598638
iravabannet	https://www.youtube.com/user/iravabannet/about	25500	17947014
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31600	15808747
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31000	19355775
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43800	19848769
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	121000	91713068
Tv9 am	https://www.youtube.com/c/Tv9am/about	76300	11495992
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	40800	19046227
