name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	219000	246464612
a1Plus	https://www.youtube.com/c/a1plus/about	176000	208294951
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	682000	868954847
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	214296401
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	124000	111536634
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	64336780
24TV	https://www.youtube.com/c/24TVArmenia/about	158000	162964373
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	154000	101604141
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	286000	373391847
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	144000	93653771
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3620	4571369
1in.am	https://www.youtube.com/c/1inam/about	157000	151630243
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	77200	80386117
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	124000	43051980
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	111000	96563850
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	480000	353049895
5 TV Channel	https://www.youtube.com/c/AraratTv/about	109000	81752350
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59607581
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	70700	34989358
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	23295434
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	138000	15600600
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	198000	182868628
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	125000	43262956
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	36300	23662709
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	131913232
