name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	215000	236131671
a1Plus	https://www.youtube.com/c/a1plus/about	174000	204729746
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	673000	845317261
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	190916209
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	116000	97901725
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	56089757
24TV	https://www.youtube.com/c/24TVArmenia/about	156000	158981143
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	152000	96388106
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	365761919
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	140000	89963300
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3470	4328560
1in.am	https://www.youtube.com/c/1inam/about	157000	151309144
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	71400	70627068
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	119000	37888792
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	108000	92861800
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	469000	342504508
5 TV Channel	https://www.youtube.com/c/AraratTv/about	105000	75987577
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59098089
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	65100	29746576
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	21082907
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	132000	8877011
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	180559041
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	123000	40873404
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	31000	17842951
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	129414796
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14619352
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	80900	48079855
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	88800	25088217
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	94900	37544801
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	165000	134431036
iravabannet	https://www.youtube.com/user/iravabannet/about	25500	17929906
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31500	15790138
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	30900	19292834
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43800	19841748
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	121000	91584872
Tv9 am	https://www.youtube.com/c/Tv9am/about	76300	11468820
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	40700	18944573
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	71900	32945243
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32600	9721841
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	35600	6790893
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	27700	15178323
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	51400	10989348
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49100	43808400
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	38000	11468826
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	115000	64709837
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51800	28912911
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	70800	94968417
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41900	15337408
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80000	1011593
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	16800	6513032
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	22413717
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	11800	5499509
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	67800	39063260
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10600	1849503
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5970	1738170
HetqTV	https://www.youtube.com/user/HetqTV/about	28900	19596540
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35300	23111323
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27500	21101068
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	34800	30394692
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2527083
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	36900	32712854
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7040	1326560
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	63000	14520497
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	39800	22507438
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39600	4852210
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	66600	29049388
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	23800	8791729
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	83000	18796997
Politik. am	https://www.youtube.com/c/Politikam2021/about	19800	6029562
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33700	33915098
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	17700	8821038
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28800	20282400
Aysor TV	https://www.youtube.com/user/AysorTV/about	21900	14317218
