name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	216000	238670386
a1Plus	https://www.youtube.com/c/a1plus/about	175000	205685481
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	674000	849390176
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	195538772
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	117000	100187951
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	58441979
24TV	https://www.youtube.com/c/24TVArmenia/about	157000	160242323
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	152000	98051290
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	367352071
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	141000	90549750
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3500	4360428
1in.am	https://www.youtube.com/c/1inam/about	157000	151374431
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	72200	72308009
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	120000	38380122
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	109000	93622771
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	471000	345021785
5 TV Channel	https://www.youtube.com/c/AraratTv/about	105000	76740689
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59259379
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	66200	30883405
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	21393289
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	133000	10167211
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	181049214
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	124000	42005319
