name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	218000	243524709
a1Plus	https://www.youtube.com/c/a1plus/about	175000	206582925
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	677000	856727401
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	203498200
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	120000	105171915
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	61439199
24TV	https://www.youtube.com/c/24TVArmenia/about	158000	161703666
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	153000	99649815
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	286000	369762066
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	142000	91801736
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3540	4412542
1in.am	https://www.youtube.com/c/1inam/about	157000	151475325
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	73800	75250248
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	121000	39935410
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	110000	94894679
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	476000	348930034
5 TV Channel	https://www.youtube.com/c/AraratTv/about	106000	78336688
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59500069
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	67300	32060347
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	22148240
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	135000	13456701
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	198000	181933279
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	125000	42965655
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	33700	20832853
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	130876136
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14674351
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	82000	49029149
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	91300	27666168
