name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	219000	245970636
a1Plus	https://www.youtube.com/c/a1plus/about	176000	207907825
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	681000	866866800
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	212485949
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	123000	109880854
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	63696834
24TV	https://www.youtube.com/c/24TVArmenia/about	158000	162751538
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	154000	101418090
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	286000	372890182
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	144000	93420655
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3620	4555545
1in.am	https://www.youtube.com/c/1inam/about	157000	151598324
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	76800	79651943
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	123000	42171146
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	111000	96242035
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	479000	352351713
5 TV Channel	https://www.youtube.com/c/AraratTv/about	109000	81117117
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59595261
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	70100	34514514
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	23024056
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	138000	15424634
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	198000	182691432
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	125000	43213183
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	35600	22994266
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	131734034
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26600	14968924
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	82400	49478761
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	92100	28737622
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	96100	38587085
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	169000	137306947
iravabannet	https://www.youtube.com/user/iravabannet/about	25700	18143309
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31700	16133686
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31900	20224597
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43600	20026004
