name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	212000	230897640
a1Plus	https://www.youtube.com/c/a1plus/about	173000	203333347
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	672000	840426317
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	187695334
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	114000	95192901
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	52157030
24TV	https://www.youtube.com/c/24TVArmenia/about	155000	156444552
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	150000	94305526
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	284000	363592395
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	140000	89393597
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3440	4290208
1in.am	https://www.youtube.com/c/1inam/about	157000	151255809
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	69400	67175987
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	119000	37451176
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	108000	92407403
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	464000	338927743
5 TV Channel	https://www.youtube.com/c/AraratTv/about	104000	74598669
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	58824397
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	61300	27131614
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	20728713
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	132000	8088871
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	196000	179601719
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	121000	39727561
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	30200	17036045
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	132000	128745978
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14577342
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	80700	47871531
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	87800	24172019
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	94600	37441195
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	163000	133355423
iravabannet	https://www.youtube.com/user/iravabannet/about	25500	17885845
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31400	15640934
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	30700	19016388
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43800	19794622
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	120000	91358174
Tv9 am	https://www.youtube.com/c/Tv9am/about	76100	11431745
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	40400	18440583
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	71500	32682267
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32300	9932574
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	35500	6669023
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	27400	14802754
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	50700	10738048
Tert. am	https://www.youtube.com/user/tertamarmenia/about	48700	43425707
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	37500	11214525
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	114000	63722120
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51700	28781622
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	70700	94871066
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	42000	15328690
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80000	998655
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	16000	6154916
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30800	22379420
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	11700	5413712
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	67700	38953350
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10600	1832834
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5960	1733787
HetqTV	https://www.youtube.com/user/HetqTV/about	28700	19494121
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35200	23082227
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27400	21037215
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	34600	30179183
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2456663
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	36800	32675665
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	6930	1282849
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	61300	15086966
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	39600	22447000
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39400	4906556
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	64700	27148663
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	23700	8755216
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	82600	18677256
Politik. am	https://www.youtube.com/c/Politikam2021/about	19000	5487435
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33600	33820516
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	17600	8646569
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28700	20241868
Aysor TV	https://www.youtube.com/user/AysorTV/about	21900	14294217
