name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	218000	243691600
a1Plus	https://www.youtube.com/c/a1plus/about	175000	206637073
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	678000	857038182
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	203941310
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	120000	105275343
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	61508396
24TV	https://www.youtube.com/c/24TVArmenia/about	158000	161744835
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	153000	99757513
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	286000	369872904
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	142000	91895444
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3540	4419465
1in.am	https://www.youtube.com/c/1inam/about	157000	151479523
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	73900	75408127
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	122000	39964863
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	110000	94954674
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	476000	349029676
5 TV Channel	https://www.youtube.com/c/AraratTv/about	106000	78402122
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59501477
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	67300	32131329
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	22167799
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	135000	13531207
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	198000	181963648
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	125000	42979326
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	33800	20936510
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	130894257
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14675475
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	82000	49058987
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	91400	27768008
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	95500	38156998
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	168000	136166775
iravabannet	https://www.youtube.com/user/iravabannet/about	25700	18073927
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31700	16030013
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31500	19906241
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43700	19946298
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	124000	93239542
Tv9 am	https://www.youtube.com/c/Tv9am/about	76900	11893510
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	42300	20314650
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	73700	34002842
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	33200	10111343
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	37900	8407091
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	30300	17079681
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	52200	11679641
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49800	44123327
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	39100	12099368
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	119000	68004510
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51900	29076396
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	71300	95446444
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41800	15358673
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80500	1488284
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	18100	7154617
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	21770883
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12300	5769269
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	68900	39596805
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10700	1887555
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5960	1744216
HetqTV	https://www.youtube.com/user/HetqTV/about	29400	19838704
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35500	23197221
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27500	21176574
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	35400	30892868
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2671662
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	37100	32830680
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7410	1470591
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	64700	14215847
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	40500	22772091
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39500	4805773
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	71900	35471797
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	24400	8944292
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	83300	18978623
Politik. am	https://www.youtube.com/c/Politikam2021/about	21000	6954311
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33800	34033415
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	18000	9105136
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28900	20330768
Aysor TV	https://www.youtube.com/user/AysorTV/about	21900	14346859
