name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	214000	235112701
a1Plus	https://www.youtube.com/c/a1plus/about	174000	204459437
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	673000	844608657
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	190215938
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	116000	97442701
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	55730314
24TV	https://www.youtube.com/c/24TVArmenia/about	156000	158705595
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	151000	95893533
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	365475431
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	140000	89903747
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3460	4320626
1in.am	https://www.youtube.com/c/1inam/about	157000	151301148
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	71100	70077481
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	119000	37827417
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	108000	92772585
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	468000	342122958
5 TV Channel	https://www.youtube.com/c/AraratTv/about	104000	75840122
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59071142
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	64800	29396785
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	21037747
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	132000	8711766
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	180454030
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	122000	40637328
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	30800	17661008
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	129292065
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14616794
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	80800	48059698
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	88700	24985533
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	94900	37528616
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	165000	134269585
iravabannet	https://www.youtube.com/user/iravabannet/about	25500	17921836
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31500	15772699
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	30900	19248351
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43800	19833008
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	120000	91539175
Tv9 am	https://www.youtube.com/c/Tv9am/about	76300	11452636
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	40700	18889252
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	71900	32901894
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32500	10056082
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	35500	6751382
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	27700	15119904
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	51300	10968178
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49000	43755099
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	37900	11412177
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	114000	64452143
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51800	28897943
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	70800	94950294
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41900	15336885
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80000	1000985
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	16600	6460340
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	22409113
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	11800	5487416
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	67800	39047497
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10600	1845893
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5970	1737560
HetqTV	https://www.youtube.com/user/HetqTV/about	28900	19586768
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35300	23106269
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27400	21092917
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	34800	30376132
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2521931
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	36900	32706270
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7030	1318828
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	62700	14467896
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	39700	22489977
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39600	4850531
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	66300	28693136
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	23800	8786084
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	83000	18772695
Politik. am	https://www.youtube.com/c/Politikam2021/about	19700	5952255
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33700	33902781
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	17700	8788522
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28800	20277400
Aysor TV	https://www.youtube.com/user/AysorTV/about	21900	14314103
