name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	213000	232961527
a1Plus	https://www.youtube.com/c/a1plus/about	173000	203880301
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	672000	842497362
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	189225040
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	115000	96349351
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	53838527
24TV	https://www.youtube.com/c/24TVArmenia/about	156000	157695522
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	151000	95178096
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	364717382
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	140000	89733796
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3460	4312227
1in.am	https://www.youtube.com/c/1inam/about	157000	151283962
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	70400	68732992
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	119000	37661999
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	108000	92600011
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	466000	340395640
5 TV Channel	https://www.youtube.com/c/AraratTv/about	104000	75424162
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	58986828
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	62600	28231953
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	20899745
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	132000	8365252
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	180188736
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	122000	40273124
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	30600	17447966
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	132000	129028153
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14601468
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	80700	47960684
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	88200	24605237
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	94800	37593674
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	164000	133846789
iravabannet	https://www.youtube.com/user/iravabannet/about	25500	17908450
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31500	15705281
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	30800	19156505
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43800	19815050
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	120000	91466295
Tv9 am	https://www.youtube.com/c/Tv9am/about	76200	11503667
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	40600	18726132
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	71500	32752591
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32400	9989711
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	35500	6724904
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	27500	14967111
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	50900	10858574
Tert. am	https://www.youtube.com/user/tertamarmenia/about	48900	43606298
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	37600	11284971
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	114000	64202724
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51700	28820731
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	70800	94919308
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	42000	15329725
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80000	999527
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	16300	6342353
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	22396940
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	11800	5452605
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	67700	38994337
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10600	1838782
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5970	1736048
HetqTV	https://www.youtube.com/user/HetqTV/about	28800	19527350
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35200	23098143
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27400	21068183
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	34700	30285241
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2491894
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	36800	32691228
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	6990	1305537
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	62000	15158611
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	39700	22477067
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39500	4950797
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	65400	27951827
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	23800	8774052
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	82800	18734310
Politik. am	https://www.youtube.com/c/Politikam2021/about	19500	5790658
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33700	33879072
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	17600	8719242
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28800	20266526
Aysor TV	https://www.youtube.com/user/AysorTV/about	21900	14304596
