name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	213000	233322979
a1Plus	https://www.youtube.com/c/a1plus/about	173000	203952549
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	672000	842759898
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	189422528
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	115000	96622124
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	54255210
24TV	https://www.youtube.com/c/24TVArmenia/about	156000	157915395
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	151000	95318409
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	285000	364850803
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	140000	89773081
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3460	4315529
1in.am	https://www.youtube.com/c/1inam/about	157000	151288011
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	70600	69127078
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	119000	37712544
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	108000	92640952
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	467000	340827086
5 TV Channel	https://www.youtube.com/c/AraratTv/about	104000	75532820
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59006855
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	63400	28403699
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	20935676
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	132000	8425873
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	197000	180242388
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	122000	40374367
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	30700	17550446
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	132000	129072834
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14604970
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	80800	47972634
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	88300	24679616
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	94800	37612993
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	165000	133917701
iravabannet	https://www.youtube.com/user/iravabannet/about	25500	17911477
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31500	15716278
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	30900	19185673
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43800	19819146
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	120000	91483731
Tv9 am	https://www.youtube.com/c/Tv9am/about	76200	11406236
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	40600	18781815
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	71500	32768620
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	32400	9996222
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	35500	6731150
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	27600	14998082
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	51000	10892608
Tert. am	https://www.youtube.com/user/tertamarmenia/about	48900	43639530
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	37700	11320778
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	114000	64236320
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51700	28838295
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	70800	94928752
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	42000	15329953
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80000	999640
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	16300	6374918
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	22399742
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	11800	5460626
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	67700	39001500
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10600	1839143
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5970	1736048
HetqTV	https://www.youtube.com/user/HetqTV/about	28800	19548392
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35200	23100270
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27400	21075094
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	34700	30299485
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2499536
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	36900	32694999
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7000	1309485
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	62100	15168895
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	39700	22482295
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39500	4845970
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	65600	28077913
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	23800	8777092
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	82800	18742239
Politik. am	https://www.youtube.com/c/Politikam2021/about	19600	5836369
