name	url	subscribers	views
Factor tv	http://www.youtube.com/c/Factortv/about	218000	243297289
a1Plus	https://www.youtube.com/c/a1plus/about	175000	206528161
azatutyun radio	https://www.youtube.com/c/azatutyunradio/about	677000	856426478
perfect tv	https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q/about	unknown subscriber count	203018899
ArmNkr News	https://www.youtube.com/channel/UCOcuOF0M-rZ5QzKTvr1J8IQ/about	120000	105044808
Vardan Ghukasyan Վարդան Ղուկասյան	https://www.youtube.com/channel/UChXhis-jyFXzMw4o9hML3vA/about	unknown subscriber count	61362771
24TV	https://www.youtube.com/c/24TVArmenia/about	158000	161653671
365daily am	https://www.youtube.com/channel/UCGOYnPqyWiPwPdlvUlfuNcQ/about	153000	99570755
NEWS AM	https://www.youtube.com/c/NewsamChannel/about	286000	369634562
STP ARM NEWS	https://www.youtube.com/c/STPmusicRAP/about	142000	91770248
ArmLur official	https://www.youtube.com/channel/UChjW08B983y0T2NvktcIjfg/about	3540	4404768
1in.am	https://www.youtube.com/c/1inam/about	157000	151471702
HAYELI AM	https://www.youtube.com/c/Hayeliam_Hayeli_Akumb/about	73700	75085887
8rd. am	https://www.youtube.com/channel/UCzQMSe3jpEVDTJa9jy9eEZA/about	121000	39909811
YELAKET / Yelaket News Agency /	https://www.youtube.com/c/YelaketNewsAgency/about	110000	94833463
Armenian Public TV	https://www.youtube.com/c/ArmenianPublicTV/about	476000	348828909
5 TV Channel	https://www.youtube.com/c/AraratTv/about	106000	78277907
SHD ARM TV	https://www.youtube.com/c/SHDARMTV/about	unknown subscriber count	59498881
amenor am	https://www.youtube.com/channel/UCfqS6YahbpwtWQRCJNOyVEw/about	67200	31983797
AREG TV	https://www.youtube.com/c/aregtv/about	unknown subscriber count	22133910
8rd news	https://www.youtube.com/channel/UC0uK3jBxj6ioFn5-XsleQKA/about	135000	13370242
Asekose am	https://www.youtube.com/user/ASEKOSEful/about	198000	181904298
ArmNews	https://www.youtube.com/user/ArmnewsTV/about	125000	42948352
ARTN TV	https://www.youtube.com/channel/UCGto6lM2ggZi4Ut4GHo31XA/about	33600	20742541
ArmLur TV	https://www.youtube.com/c/ArmLurTV/about	133000	130853818
ԼՈՒՐԵՐ Նորություններ Հայաստանից	https://www.youtube.com/user/LURERcom/about	26200	14673313
ArmeniaNow	https://www.youtube.com/c/ArmeniaNow/about	81900	49012242
SecretTube	https://www.youtube.com/channel/UCTRRvh0-lR9rPaC0nzNYFMA/about	91200	27576495
Բաց TV	https://www.youtube.com/channel/UCf2o81mWr-bZsLbq2-kOYTQ/about	95500	38140271
CIVILNET	https://www.youtube.com/c/CivilNetTV/about	168000	136070281
iravabannet	https://www.youtube.com/user/iravabannet/about	25700	18070019
AD TV	https://www.youtube.com/channel/UC8k_9xHrn82EV_oSFXBE6Cw/about	31700	16022455
Live News	https://www.youtube.com/channel/UCCllZTHrcly_pkPvb_V1ovA/about	31500	19864855
Novosti-Armenia	https://www.youtube.com/c/NovostiArmenia/about	43700	19944303
Kentron Channel	https://www.youtube.com/c/KentronChannel/about	123000	93111984
Tv9 am	https://www.youtube.com/c/Tv9am/about	76900	11878716
ԱԶԳԱՅԻՆ - ԺՈՂՈՎՐԴԱՎԱՐԱԿԱՆ ԲԵՎԵՌ	https://www.youtube.com/user/preparliament/about	42200	20242322
SHANT NEWS	https://www.youtube.com/c/SHANTNEWS/about	73600	33943110
The Yerevan Times	https://www.youtube.com/c/TheGamesWorld/about	33100	10097494
Yerevanyan Blog TV	https://www.youtube.com/c/YerevanyanBlog/about	37700	8273097
Sparta 1	https://www.youtube.com/channel/UCGxciBpj8fWpZIP805J1qVA/about	30200	16989837
Kristine Halajyan Քրիստինե Հալաջյան	https://www.youtube.com/channel/UCOKWS2GcPCEQ9VPx3Nkobcw/about	52200	11642391
Tert. am	https://www.youtube.com/user/tertamarmenia/about	49700	44106498
Suren Sargsyan	https://www.youtube.com/channel/UC-IEdDubp1Io--BquY-183g/about	39000	12066872
The Great Armenia	https://www.youtube.com/c/TheGreatArmenia/about	118000	67542406
PARATV	https://www.youtube.com/c/PARADIPLOMACYTV/about	51900	29070747
POLICE RA Vostikanutyun	https://www.youtube.com/c/Vostikanutyun/about	71200	95429292
Armenian National Network	https://www.youtube.com/c/ANNmedia/about	41800	15358379
NVO1	https://www.youtube.com/channel/UCadQz-sg0lid5bxjqPc6Olg/about	80500	1453908
Armenian Second TV Channel / h2	https://www.youtube.com/c/armh2/about	18100	7129160
Ամերիկայի Ձայն VOA Armenian	https://www.youtube.com/c/VOAArmenian/about	30900	21766146
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12300	5758969
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	68600	39472598
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10700	1886981
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5960	1743940
HetqTV	https://www.youtube.com/user/HetqTV/about	29300	19830871
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35500	23194411
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27500	21172458
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	35400	30875217
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2666503
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	37100	32825926
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7380	1464669
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	64600	14207275
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	40400	22753863
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39500	4799940
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	71700	35264127
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	24400	8941277
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	83300	18974342
Politik. am	https://www.youtube.com/c/Politikam2021/about	21000	6910160
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33800	34031652
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	18000	9099514
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28900	20326636
Aysor TV	https://www.youtube.com/user/AysorTV/about	21900	14344492
