name	url	subscribers	views
PastinfoTV	https://www.youtube.com/user/PastinfoTV/about	12300	5810296
ArmeniaTV News	https://www.youtube.com/channel/UCTeGnM60U9qoLH7ZZDhAsSg/about	69200	39797758
Vardan Hakobyan	https://www.youtube.com/c/VardanHakobyan/about	10700	1889450
Խոսենք Փաստերով TV	https://www.youtube.com/channel/UCZuKdeF9yfOjZ0J7AbBUOAw/about	5960	1744889
HetqTV	https://www.youtube.com/user/HetqTV/about	29500	19891331
Artsakh Public TV	https://www.youtube.com/channel/UC0bE8sdgd54oJBscXJfupCw/about	35500	23210218
Yerevan Today Live	https://www.youtube.com/c/YerevanTodayNews/about	27500	21190093
Hraparak TV	https://www.youtube.com/c/Hraparakdaily/about	35400	30927273
Աննա Աբրահամյան Իմ Հայաստան created DON DREAM	https://www.youtube.com/channel/UCuuqSVCWfMlwlwlfXSLIfKg/about	unknown subscriber count	2711913
Yerkir Media - News	https://www.youtube.com/user/YerkirmediaTV/about	37200	32852302
Yerkir Media Հաղորդումներ	https://www.youtube.com/channel/UCLqMTOyTNRVzavjJwZlFSvQ/about	7470	1492644
MenqHayenq Production	https://www.youtube.com/channel/UCUfcIB5azeiUD2egV7p7FEQ/about	64700	14232443
ԼՐԱՏՎԱԿԱՆ ՌԱԴԻՈ FM106.5	https://www.youtube.com/channel/UCaJCNkhSa84QcuOSoM2WfcA/about	40800	22845302
Repat Riarch	https://www.youtube.com/c/RepatRiarch_official/about	39600	4816535
New Channel tv	https://www.youtube.com/channel/UCDOG_qfxSvI-Dv1tkGpo8Dw/about	72500	36346904
HorizonArmenianTV	https://www.youtube.com/user/HorizonArmenianTV/about	24400	8957925
ARM GOOD INFO	https://www.youtube.com/channel/UCenBDno0RFwOg23Kr00kJVg/about	83300	18999181
Politik. am	https://www.youtube.com/c/Politikam2021/about	21400	7223369
armtimes.com	https://www.youtube.com/c/ArmtimesNewspaper/about	33800	34039908
Styop Grigoryan	https://www.youtube.com/user/123pepush/about	18100	9121442
AsekoseTV	https://www.youtube.com/channel/UCmsV3ead5PvSJwp6M6vik-A/about	28900	20344735
Aysor TV	https://www.youtube.com/user/AysorTV/about	22000	14364234
